Time,Throttle,Brake,Steering,Speed
12.872,0.000,0.000,0.000,0.000
12.894,0.000,0.000,0.000,0.000
12.916,0.000,0.000,0.000,0.000
12.939,0.000,0.000,0.000,0.000
12.962,0.000,0.000,0.000,0.000
12.984,0.000,0.000,0.000,0.000
13.007,0.000,0.000,0.000,0.000
13.029,0.000,0.000,0.000,0.000
13.052,0.000,0.000,0.000,0.000
13.075,0.000,0.000,0.000,0.000
13.098,0.000,0.000,0.000,0.000
13.120,0.000,0.000,0.000,0.000
13.144,0.000,0.000,0.000,0.000
13.166,0.000,0.000,0.000,0.000
13.189,0.000,0.000,0.000,0.000
13.211,0.000,0.000,0.000,0.000
13.235,0.000,0.000,0.000,0.000
